number,species,lat,long
1,V. erioloba,-21.755325,16.50308
1,V. erioloba,-23.615984,16.525777
1,V. erioloba,-23.615984,16.525777
1,V. sieberiana,9.483333,16.616667
1,V. erioloba,-20.820319,16.621866
1,V. erioloba,-20.820319,16.621866
1,V. erioloba,-20.820319,16.621866
1,V. sieberiana,7.92889,16.63503
1,V. sieberiana,10.45,16.75
1,V. erioloba,-20.759605,16.794765
1,V. sieberiana,3.66338,16.85619
1,V. erioloba,-28.625,16.875
1,V. erioloba,-21.875,16.875
1,V. erioloba,-21.875,16.875
1,V. erioloba,-21.875,16.875
1,V. erioloba,-21.875,16.875
1,V. erioloba,-21.875,16.875
1,V. sieberiana,10.416667,16.9
1,V. erioloba,-22.269505,16.900808
1,V. erioloba,-18.7975,16.905747
1,V. erioloba,-18.807842,16.937485
1,V. erioloba,-22.303573,17.04311
1,V. erioloba,-22.604889,17.084228
1,V. sieberiana,5.09,17.12139
1,V. erioloba,-22.689419,17.122364
1,V. erioloba,-28.875,17.125
1,V. erioloba,-28.375,17.125
1,V. erioloba,-28.375,17.125
1,V. erioloba,-28.375,17.125
1,V. erioloba,-28.375,17.125
1,V. erioloba,-23.625,17.125
1,V. sieberiana,-22.625,17.125
1,V. erioloba,-22.625,17.125
1,V. erioloba,-22.375,17.125
1,V. erioloba,-21.125,17.125
1,V. erioloba,-20.125,17.125
1,V. erioloba,-20.125,17.125
1,V. erioloba,-18.875,17.125
1,V. erioloba,-23.500372,17.128231
1,V. erioloba,-18.754396,17.134262
1,V. erioloba,-22.576748,17.134706
1,V. sieberiana,9.666667,17.233333
1,V. erioloba,-20.422991,17.331963
1,V. erioloba,-26.870344,17.366722
1,V. erioloba,-22.0384,17.366773
1,V. erioloba,-29.875,17.375
1,V. erioloba,-29.783093,17.399334
1,V. erioloba,-22.483368,17.41045
1,V. erioloba,-22.488142,17.466593
1,V. sieberiana,12.183333,17.466667
1,V. sieberiana,9.533333,17.5
1,V. sieberiana,8.916667,17.6
1,V. sieberiana,8.933333,17.6
1,V. erioloba,-22.88783,17.6073
1,V. erioloba,-29.625,17.625
1,V. erioloba,-27.663748,17.779494
1,V. erioloba,-27.663167,17.781217
1,V. erioloba,-25.125,17.875
1,V. erioloba,-19.875,17.875
1,V. sieberiana,8.916667,17.883333
1,V. sieberiana,8.916667,17.883333
1,V. erioloba,-24.00627,17.970865
1,V. erioloba,-24.291403,18.025472
1,V. erioloba,-24.237161,18.028181
1,V. sieberiana,9.066667,18.05
1,V. sieberiana,9.066667,18.05
1,V. sieberiana,9.066667,18.05
1,V. erioloba,-25.787852,18.080057
1,V. sieberiana,9.233333,18.116667
1,V. sieberiana,9.233333,18.116667
1,V. erioloba,-26.583446,18.131554
1,V. sieberiana,9.183333,18.133333
1,V. sieberiana,9.183333,18.133333
1,V. sieberiana,9.183333,18.15
1,V. sieberiana,9.216667,18.15
1,V. sieberiana,9.216667,18.15
1,V. sieberiana,10.916667,18.166667
1,V. sieberiana,9.2,18.2
1,V. sieberiana,11.533333,18.2
1,V. sieberiana,9.17953,18.21535
1,V. erioloba,-17.293374,18.346599
1,V. erioloba,-17.293374,18.346599
1,V. erioloba,-17.293374,18.346599
1,V. erioloba,-17.293374,18.346599
1,V. erioloba,-17.293374,18.346599
1,V. erioloba,-17.293374,18.346599
1,V. erioloba,-33.875,18.375
1,V. sieberiana,-33.99059,18.43165
1,V. sieberiana,-33.973254,18.478423
1,V. sieberiana,-33.945431,18.483862
1,V. erioloba,-27.335956,18.565462
1,V. erioloba,-27.363056,18.5975
1,V. sieberiana,-17.625,18.625
1,V. sieberiana,4.9559,18.69922
1,V. sieberiana,8.8475,18.7081
1,V. sieberiana,8.833333,18.716667
1,V. sieberiana,15.45417,18.73221
1,V. erioloba,-24.82122,18.778193
1,V. sieberiana,-34.040007,18.810083
1,V. erioloba,-32.875,18.875
1,V. erioloba,-32.875,18.875
1,V. erioloba,-32.875,18.875
1,V. erioloba,-32.875,18.875
1,V. erioloba,-29.125,18.875
1,V. sieberiana,-33.921477,18.922704
1,V. erioloba,-18.786597,18.935366
1,V. erioloba,-27.6033,18.9939
1,V. erioloba,-29.00507,19.01087
1,V. sieberiana,5.73161,19.08693
1,V. sieberiana,6.91667,19.13333
1,V. erioloba,-18.627295,19.179575
1,V. sieberiana,10.616667,19.233333
1,V. sieberiana,10.866667,19.316667
1,V. erioloba,-25.902822,19.325325
1,V. erioloba,-25.898003,19.33055
1,V. erioloba,-29.125,19.375
1,V. erioloba,-29.0886,19.511425
1,V. erioloba,-28.625,19.625
1,V. erioloba,-28.375,19.625
1,V. sieberiana,10.666667,19.65
1,V. sieberiana,11.033333,19.733333
1,V. erioloba,-28.4856,19.7433
1,V. sieberiana,10.6,19.8
1,V. sieberiana,10.883333,19.8
1,V. sieberiana,11.033333,19.8
1,V. erioloba,-24.420533,19.822091
1,V. sieberiana,10.75,19.866667
1,V. sieberiana,10.75,19.866667
1,V. erioloba,-28.625,19.875
1,V. erioloba,-28.375,19.875
1,V. sieberiana,10.95,19.933333
1,V. sieberiana,13.35476,19.95549
1,V. sieberiana,11.066667,20.05
1,V. erioloba,-28.595865,20.124428
1,V. erioloba,-28.375,20.125
1,V. erioloba,-25.625,20.125
1,V. erioloba,-28.607738,20.187805
1,V. erioloba,-28.620678,20.273285
1,V. erioloba,-28.626568,20.301782
1,V. erioloba,-28.627522,20.342768
1,V. erioloba,-28.625,20.375
1,V. erioloba,-28.375,20.375
1,V. erioloba,-26.125,20.375
1,V. erioloba,-25.2481,20.4893
1,V. sieberiana,12.766667,20.516667
1,V. erioloba,-25.42079,20.59716
1,V. erioloba,-26.472356,20.611311
1,V. erioloba,-26.545117,20.611615
1,V. erioloba,-26.471483,20.611742
1,V. erioloba,-26.467808,20.612453
1,V. erioloba,-26.467808,20.612453
1,V. erioloba,-26.467808,20.612453
1,V. erioloba,-26.467808,20.612453
1,V. erioloba,-28.875,20.625
1,V. sieberiana,8.44568,20.63107
1,V. erioloba,-26.783333,20.633333
1,V. erioloba,-26.433361,20.638815
1,V. sieberiana,8.41015,20.64818
1,V. sieberiana,8.41015,20.64818
1,V. sieberiana,8.41015,20.64818
1,V. erioloba,-26.93171,20.66087
1,V. erioloba,-28.751278,20.66234
1,V. sieberiana,5.76434,20.67053
1,V. sieberiana,5.76434,20.67053
1,V. sieberiana,8.44568,20.68325
1,V. sieberiana,11.316667,20.716667
1,V. sieberiana,12.716667,20.75
1,V. erioloba,-28.756507,20.781387
1,V. erioloba,-26.982664,20.781483
1,V. erioloba,-26.984257,20.783846
1,V. erioloba,-29.125,20.875
1,V. erioloba,-28.625,20.875
1,V. erioloba,-28.625,20.875
1,V. erioloba,-28.708673,20.880673
1,V. erioloba,-28.704983,20.896963
1,V. sieberiana,8.7607,20.90298
1,V. erioloba,-28.5262,20.961661
1,V. sieberiana,12.533333,21.016667
1,V. sieberiana,8.416667,21.116667
1,V. sieberiana,8.683333,21.116667
1,V. sieberiana,8.766667,21.15
1,V. sieberiana,9.1,21.216667
1,V. sieberiana,12.95,21.233333
1,V. sieberiana,8.5,21.266667
1,V. sieberiana,9.466667,21.266667
1,V. erioloba,-18.92523,21.26991
1,V. erioloba,-18.92445,21.27228
1,V. erioloba,-18.92689,21.27503
1,V. sieberiana,9.016667,21.283333
1,V. erioloba,-18.79866,21.30867
1,V. erioloba,-20.0621,21.32475
1,V. erioloba,-18.9343,21.33032
1,V. sieberiana,13.71667,21.33333
1,V. erioloba,-18.95492,21.34825
1,V. sieberiana,9.566667,21.383333
1,V. erioloba,-18.78098,21.40533
1,V. sieberiana,-34.36951,21.41333
1,V. sieberiana,9.566667,21.416667
1,V. erioloba,-18.730222,21.42426
1,V. sieberiana,11.966667,21.45
1,V. erioloba,-18.71072,21.46237
1,V. sieberiana,8.666667,21.466667
1,V. sieberiana,8.716667,21.466667
1,V. erioloba,-18.16086,21.50545
1,V. erioloba,-21.10262,21.50619
1,V. erioloba,-18.24095,21.51017
1,V. sieberiana,9.58972,21.52861
1,V. erioloba,-18.26996,21.53622
1,V. erioloba,-18.73883,21.53748
1,V. erioloba,-18.14223,21.54618
1,V. erioloba,-28.419295,21.61859
1,V. erioloba,-21.625,21.625
1,V. erioloba,-26.62,21.68
1,V. erioloba,-18.77701,21.68829
1,V. sieberiana,8.8,21.716667
1,V. erioloba,-19.53765,21.73004
1,V. erioloba,-18.88783,21.82578
1,V. erioloba,-18.89101,21.86071
1,V. erioloba,-18.31665,21.90787
1,V. sieberiana,9.133333,21.933333
1,V. erioloba,-18.47093,21.93883
1,V. erioloba,-19.48866,21.98444
1,V. erioloba,-20.08513,22.00515
1,V. erioloba,-19.33389,22.005773
1,V. erioloba,-19.07655,22.00927
1,V. erioloba,-19.33227,22.009891
1,V. erioloba,-16.2,22.02
1,V. sieberiana,-18.41864,22.0251
1,V. erioloba,-29.384842,22.067598
1,V. sieberiana,-18.375,22.125
1,V. erioloba,-18.81492,22.21012
1,V. erioloba,-19.76371,22.21968
1,V. erioloba,-19.58784,22.22583
1,V. erioloba,-19.58647,22.22614
1,V. erioloba,-19.58647,22.22614
1,V. sieberiana,-19.50718,22.24518
1,V. sieberiana,-19.53293,22.24659
1,V. erioloba,-28.2,22.25
1,V. erioloba,-20.11879,22.28182
1,V. erioloba,-18.68737,22.30101
1,V. erioloba,-19.61831,22.31385
1,V. erioloba,-19.61831,22.31385
1,V. sieberiana,-19.125,22.375
1,V. sieberiana,-19.125,22.375
1,V. erioloba,-19.7857,22.43651
1,V. erioloba,-19.7852,22.43824
1,V. erioloba,-20.18692,22.47235
1,V. erioloba,-28.562438,22.488511
1,V. erioloba,-18.84992,22.49316
1,V. erioloba,-20.55838,22.54532
1,V. erioloba,-20.19178,22.5554
1,V. erioloba,-28.099389,22.559194
1,V. erioloba,-19.91007,22.58178
1,V. erioloba,-20.09424,22.59808
1,V. erioloba,-19.99318,22.61849
1,V. erioloba,-29.125,22.625
1,V. erioloba,-27.125,22.625
1,V. erioloba,-22.125,22.625
1,V. erioloba,-20.39814,22.63433
1,V. erioloba,-18.79324,22.63693
1,V. erioloba,-19.95225,22.66603
1,V. erioloba,-19.95099,22.6666
1,V. sieberiana,-20.5,22.67
1,V. sieberiana,-20.5,22.67
1,V. erioloba,-20.47706,22.6739
1,V. erioloba,-19.96255,22.68979
1,V. erioloba,-19.86461,22.70234
1,V. erioloba,-19.86038,22.72185
1,V. erioloba,-20.52216,22.72747
1,V. erioloba,-20.60423,22.74339
1,V. erioloba,-20.00292,22.76432
1,V. erioloba,-20.00165,22.76528
1,V. erioloba,-20.40653,22.76541
1,V. erioloba,-20.40653,22.76541
1,V. erioloba,-20.50102,22.78305
1,V. erioloba,-19.85703,22.78647
1,V. erioloba,-19.741,22.79008
1,V. sieberiana,8.90013,22.8031
1,V. erioloba,-19.74324,22.80699
1,V. erioloba,-19.7564,22.80798
1,V. erioloba,-23.73,22.82
1,V. erioloba,-23.75197,22.85505
1,V. erioloba,-27.91113,22.864231
1,V. erioloba,-18.62588,22.86898
1,V. erioloba,-27.875,22.875
1,V. erioloba,-20.375,22.875
1,V. erioloba,-19.85614,22.88431
1,V. erioloba,-20.00508,22.91698
1,V. erioloba,-19.93992,22.9288
1,V. erioloba,-19.95102,22.93365
1,V. erioloba,-19.95797,22.93463
1,V. erioloba,-20.07362,22.94668
1,V. erioloba,-23.89723,22.95062
1,V. erioloba,-20.30172,22.96673
1,V. erioloba,-20.12066,22.96797
1,V. erioloba,-20.28233,22.97741
1,V. erioloba,-20.28267,22.97813
1,V. erioloba,-19.77855,22.98469
1,V. erioloba,-20.15231,22.99248
1,V. erioloba,-20.04984,22.99635
1,V. erioloba,-20.04984,22.99635
1,V. erioloba,-20.04984,22.99635
1,V. erioloba,-20.04831,22.99927
1,V. erioloba,-20.04831,22.99927
1,V. erioloba,-20.08184,23.00904
1,V. erioloba,-19.7878,23.01372
1,V. erioloba,-20.10264,23.0266
1,V. erioloba,-20.10264,23.0266
1,V. erioloba,-20.10264,23.0266
1,V. erioloba,-20.1003,23.02842
1,V. erioloba,-20.1003,23.02842
1,V. erioloba,-20.1003,23.02842
1,V. erioloba,-20.09687,23.02989
1,V. erioloba,-20.21907,23.03139
1,V. erioloba,-20.09772,23.03302
1,V. erioloba,-20.09772,23.03302
1,V. erioloba,-20.14216,23.03431
1,V. erioloba,-20.172485,23.03749
1,V. erioloba,-27.753133,23.040387
1,V. erioloba,-27.737844,23.046777
1,V. erioloba,-20.113875,23.04842
1,V. erioloba,-20.082085,23.04847
1,V. erioloba,-24.05855,23.05891
1,V. erioloba,-20.04061,23.06726
1,V. erioloba,-19.85325,23.0778
1,V. erioloba,-19.85325,23.0778
1,V. erioloba,-20.01244,23.0811
1,V. erioloba,-20.01244,23.0811
1,V. erioloba,-20.20337,23.08312
1,V. erioloba,-20.20337,23.08312
1,V. erioloba,-19.53,23.09
1,V. erioloba,-20.02915,23.09399
1,V. erioloba,-20.02915,23.09399
1,V. erioloba,-20.02915,23.09399
1,V. erioloba,-20.02498,23.0984
1,V. erioloba,-19.55794,23.09938
1,V. erioloba,-20.17769,23.10602
1,V. erioloba,-20.17769,23.10602
1,V. erioloba,-19.7245,23.10747
1,V. erioloba,-20.09049,23.10829
1,V. erioloba,-19.87177,23.10995
1,V. erioloba,-19.87177,23.10995
1,V. erioloba,-19.71637,23.11545
1,V. erioloba,-19.82696,23.12005
1,V. erioloba,-20.15711,23.12229
1,V. erioloba,-20.15211,23.12229
1,V. erioloba,-20.15211,23.12229
1,V. erioloba,-20.15211,23.12229
1,V. erioloba,-20.15211,23.12229
1,V. erioloba,-28.875,23.125
1,V. erioloba,-19.375,23.125
1,V. erioloba,-19.52104,23.14541
1,V. erioloba,-19.96455,23.14558
1,V. erioloba,-19.96455,23.14558
1,V. erioloba,-19.96455,23.14558
1,V. erioloba,-19.73132,23.14583
1,V. erioloba,-20.15627,23.14814
1,V. erioloba,-19.94717,23.15493
1,V. erioloba,-19.94717,23.15493
1,V. erioloba,-19.94717,23.15493
1,V. erioloba,-19.75253,23.15613
1,V. erioloba,-19.53343,23.16483
1,V. erioloba,-19.92934,23.16603
1,V. erioloba,-19.92934,23.16603
1,V. erioloba,-19.92934,23.166603
1,V. erioloba,-19.92828,23.16696
1,V. erioloba,-19.92828,23.16696
1,V. erioloba,-19.92828,23.16696
1,V. erioloba,-20.11339,23.17075
1,V. erioloba,-19.77643,23.17102
1,V. erioloba,-19.91391,23.17427
1,V. erioloba,-19.91391,23.17427
1,V. erioloba,-19.91391,23.17427
1,V. erioloba,-19.67274,23.1797
1,V. erioloba,-19.67274,23.1797
1,V. erioloba,-19.6724,23.1797
1,V. erioloba,-19.686866,23.181756
1,V. erioloba,-24.1738,23.18204
1,V. erioloba,-20.04116,23.20051
1,V. erioloba,-20.05705,23.20097
1,V. erioloba,-19.71116,23.20834
1,V. erioloba,-19.71116,23.20834
1,V. erioloba,-20.04615,23.20895
1,V. erioloba,-19.565705,23.21705
1,V. erioloba,-19.73623,23.22505
1,V. erioloba,-19.7821,23.25078
1,V. erioloba,-19.774821,23.254392
1,V. erioloba,-19.862634,23.263573
1,V. erioloba,-19.863771,23.265097
1,V. erioloba,-19.92434,23.28441
1,V. erioloba,-19.60612,23.29016
1,V. erioloba,-19.59452,23.2906
1,V. sieberiana,-19.60404,23.29878
1,V. erioloba,-19.8399,23.30151
1,V. erioloba,-19.6442,23.30173
1,V. erioloba,-20.29956,23.30693
1,V. erioloba,-17.877092,23.317662
1,V. sieberiana,-19.60517,23.32749
1,V. erioloba,-19.8558,23.34806
1,V. erioloba,-18.073,23.351
1,V. erioloba,-18.073,23.351
1,V. erioloba,-19.66028,23.3512
1,V. erioloba,-19.97634,23.35156
1,V. erioloba,-19.97843,23.35228
1,V. erioloba,-19.97843,23.35228
1,V. erioloba,-19.6663,23.3538
1,V. erioloba,-24.09221,23.35779
1,V. erioloba,-20.072456,23.359581
1,V. erioloba,-27.375,23.375
1,V. sieberiana,-19.875,23.375
1,V. erioloba,-17.875,23.375
1,V. erioloba,-19.6869,23.38655
1,V. erioloba,-24.41339,23.39025
1,V. erioloba,-19.85493,23.39547
1,V. erioloba,-19.85493,23.39547
1,V. erioloba,-19.85493,23.39547
1,V. erioloba,-19.88015,23.40112
1,V. erioloba,-19.89726,23.40712
1,V. erioloba,-19.8318,23.41175
1,V. erioloba,-19.73392,23.41425
1,V. erioloba,-27.466667,23.416667
1,V. sieberiana,-19.98,23.42
1,V. erioloba,-19.82122,23.42133
1,V. erioloba,-19.82122,23.42133
1,V. erioloba,-19.82122,23.42133
1,V. erioloba,-19.403335,23.42609
1,V. erioloba,-19.87703,23.44801
1,V. erioloba,-27.4608,23.4486
1,V. erioloba,-19.87369,23.44987
1,V. erioloba,-19.85569,23.45012
1,V. erioloba,-19.87032,23.4513
1,V. erioloba,-19.37847,23.45483
1,V. erioloba,-19.77437,23.45663
1,V. erioloba,-19.7514,23.46578
1,V. erioloba,-19.75781,23.46811
1,V. erioloba,-19.35614,23.47681
1,V. erioloba,-19.76527,23.48653
1,V. erioloba,-19.76956,23.48842
1,V. erioloba,-19.73366,23.49213
1,V. erioloba,-19.53879,23.49226
1,V. erioloba,-19.53879,23.49226
1,V. erioloba,-19.32615,23.50682
1,V. erioloba,-19.274,23.51383
1,V. erioloba,-19.77848,23.51885
1,V. erioloba,-19.7012,23.51983
1,V. erioloba,-19.557,23.53559
1,V. erioloba,-20.02498,23.53604
1,V. erioloba,-20.02498,23.53604
1,V. erioloba,-19.78753,23.54678
1,V. erioloba,-19.59151,23.5503
1,V. erioloba,-19.59151,23.5503
1,V. erioloba,-19.59151,23.5503
1,V. erioloba,-19.67147,23.55052
1,V. erioloba,-19.59187,23.55761
1,V. erioloba,-19.80233,23.56053
1,V. erioloba,-19.54087,23.56166
1,V. erioloba,-19.54087,23.56166
1,V. erioloba,-19.82238,23.56188
1,V. erioloba,-19.6287,23.5639
1,V. erioloba,-19.57759,23.56927
1,V. erioloba,-19.80135,23.56954
1,V. erioloba,-19.56877,23.57021
1,V. erioloba,-19.56877,23.57021
1,V. erioloba,-19.56877,23.57021
1,V. erioloba,-19.8303,23.5713
1,V. erioloba,-19.8303,23.5713
1,V. erioloba,-19.62739,23.57364
1,V. erioloba,-19.62739,23.57364
1,V. sieberiana,-19.83442,23.57785
1,V. erioloba,-19.83442,23.57785
1,V. erioloba,-19.83781,23.5833
1,V. erioloba,-19.83781,23.5833
1,V. erioloba,-19.83781,23.5833
1,V. erioloba,-20.13477,23.58362
1,V. erioloba,-19.75806,23.5898
1,V. erioloba,-19.75806,23.5898
1,V. erioloba,-19.69049,23.5948
1,V. erioloba,-19.82623,23.59491
1,V. erioloba,-19.82623,23.59491
1,V. erioloba,-19.82623,23.59491
1,V. erioloba,-19.6918,23.59606
1,V. erioloba,-24.65698,23.60053
1,V. erioloba,-19.76597,23.60125
1,V. erioloba,-19.76597,23.60125
1,V. erioloba,-19.76597,23.60125
1,V. erioloba,-19.6292,23.60982
1,V. erioloba,-19.63075,23.61659
1,V. erioloba,-19.63075,23.61659
1,V. erioloba,-19.63075,23.61659
1,V. erioloba,-28.875,23.625
1,V. erioloba,-26.625,23.625
1,V. erioloba,-20.17384,23.63243
1,V. erioloba,-20.17384,23.63243
1,V. erioloba,-19.62861,23.63554
1,V. erioloba,-19.62861,23.63554
1,V. erioloba,-19.62861,23.63554
1,V. erioloba,-19.78145,23.64543
1,V. erioloba,-19.78145,23.64543
1,V. erioloba,-19.76309,23.64734
1,V. erioloba,-19.47239,23.6899
1,V. erioloba,-19.62801,23.7015
1,V. erioloba,-19.66162,23.70928
1,V. erioloba,-19.47723,23.71119
1,V. erioloba,-19.18076,23.74619
1,V. erioloba,-19.16798,23.75534
1,V. erioloba,-19.5605,23.79938
1,V. erioloba,-20.29091,23.86546
1,V. erioloba,-20.29091,23.86546
1,V. erioloba,-20.28668,23.86968
1,V. erioloba,-29.125,23.875
1,V. erioloba,-24.24672,23.89984
1,V. erioloba,-24.49326,23.91784
1,V. erioloba,-24.15796,23.92443
1,V. erioloba,-23.98732,23.93852
1,V. erioloba,-19.20334,23.99636
1,V. erioloba,-28.625,24.125
1,V. erioloba,-28.625,24.125
1,V. erioloba,-27.125,24.125
1,V. sieberiana,-18.125,24.125
1,V. sieberiana,12.875,24.125
1,V. erioloba,-24.56404,24.14714
1,V. sieberiana,-7.42713,24.15805
1,V. erioloba,-18.06541,24.22906
1,V. erioloba,-18.044953,24.236285
1,V. erioloba,-18.044303,24.237407
1,V. erioloba,-18.045402,24.249523
1,V. erioloba,-28.534952,24.270716
1,V. erioloba,-24.01144,24.27115
1,V. erioloba,-18.0484,24.290212
1,V. erioloba,-20.1865,24.29742
1,V. erioloba,-18.044162,24.300458
1,V. erioloba,-18.05054,24.310433
1,V. erioloba,-18.050582,24.310443
1,V. erioloba,-18.053447,24.314147
1,V. erioloba,-18.054062,24.31539
1,V. erioloba,-18.126435,24.316287
1,V. erioloba,-18.12654,24.316504
1,V. erioloba,-18.114309,24.316557
1,V. erioloba,-20.32234,24.31784
1,V. erioloba,-20.31951,24.32032
1,V. erioloba,-18.210358,24.324592
1,V. erioloba,-29.1425,24.3579
1,V. sieberiana,13.16667,24.36667
1,V. erioloba,-28.375,24.375
1,V. erioloba,-21.125,24.375
1,V. sieberiana,-17.875,24.375
1,V. sieberiana,-17.625,24.375
1,V. erioloba,-18.043803,24.408867
1,V. erioloba,-29.103741,24.409263
1,V. sieberiana,13.18111,24.4775
1,V. erioloba,-20.54845,24.49694
1,V. erioloba,-20.50805,24.49694
1,V. erioloba,-20.51143,24.50095
1,V. erioloba,-20.05,24.533333
1,V. erioloba,-29.116239,24.538019
1,V. erioloba,-24.09371,24.55904
1,V. erioloba,-24.1323,24.62029
1,V. erioloba,-28.875,24.625
1,V. erioloba,-28.625,24.625
1,V. erioloba,-28.625,24.625
1,V. erioloba,-28.125,24.625
1,V. erioloba,-27.625,24.625
1,V. erioloba,-18.375,24.625
1,V. erioloba,-20.07151,24.67124
1,V. erioloba,-26.924047,24.68572
1,V. erioloba,-26.928064,24.700873
1,V. erioloba,-20.01584,24.70536
1,V. erioloba,-20.24556,24.71743
1,V. erioloba,-28.563728,24.768028
1,V. erioloba,-28.828901,24.827693
1,V. erioloba,-28.875,24.875
1,V. erioloba,-28.875,24.875
1,V. erioloba,-28.625,24.875
1,V. erioloba,-28.625,24.875
1,V. erioloba,-28.625,24.875
1,V. erioloba,-28.625,24.875
1,V. erioloba,-17.875,24.875
1,V. erioloba,-24.11231,24.97308
1,V. erioloba,-20.04225,25.12054
1,V. erioloba,-21.375,25.125
1,V. erioloba,-20.13019,25.13378
1,V. erioloba,-20.12989,25.13534
1,V. sieberiana,-17.82,25.15
1,V. erioloba,-17.86663,25.2379
1,V. erioloba,-17.809595,25.250138
1,V. erioloba,-19.90289,25.27172
1,V. erioloba,-29.204412,25.280667
1,V. sieberiana,13.61975,25.35487
1,V. erioloba,-27.625,25.375
1,V. erioloba,-27.125,25.375
1,V. erioloba,-21.375,25.375
1,V. erioloba,-27.625,25.625
1,V. erioloba,-26.625,25.625
1,V. erioloba,-25.875,25.625
1,V. erioloba,-22.375,25.625
1,V. sieberiana,-18.53073,25.64314
1,V. erioloba,-19.3209,25.66279
1,V. erioloba,-19.03498,25.699883
1,V. erioloba,-19.061445,25.713823
1,V. erioloba,-19.10895,25.72866
1,V. erioloba,-19.75049,25.82638
1,V. sieberiana,-17.916667,25.85
1,V. erioloba,-27.375,25.875
1,V. erioloba,-27.375,25.875
1,V. erioloba,-25.375,25.875
1,V. erioloba,-19.37678,25.88033
1,V. erioloba,-27.8302,25.8982
1,V. erioloba,-19.51678,25.95613
1,V. erioloba,-27.996206,26.013842
1,V. erioloba,-19.67905,26.03821
1,V. erioloba,-19.67905,26.03821
1,V. erioloba,-19.28725,26.06324
1,V. erioloba,-19.36144,26.08534
1,V. erioloba,-27.375,26.125
1,V. erioloba,-27.375,26.125
1,V. erioloba,-27.375,26.125
1,V. erioloba,-26.125,26.125
1,V. erioloba,-26.125,26.125
1,V. erioloba,-24.375,26.125
1,V. erioloba,-20.57365,26.14417
1,V. erioloba,-20.57365,26.14417
1,V. erioloba,-24.245,26.155
1,V. erioloba,-20.05202,26.17673
1,V. erioloba,-23.625,26.375
1,V. sieberiana,5.39565,26.49167
1,V. sieberiana,5.39565,26.49167
1,V. sieberiana,-8.65,26.516667
1,V. erioloba,-21.38745,26.54916
1,V. erioloba,-21.39931,26.57366
1,V. erioloba,-25.625,26.625
1,V. erioloba,-22.21248,26.67773
1,V. erioloba,-26.83005,26.68481
1,V. erioloba,-22.22755,26.68897
1,V. erioloba,-23.25,26.7
1,V. erioloba,-23.25,26.7
1,V. sieberiana,-9,26.75
1,V. sieberiana,-23.125,26.875
1,V. erioloba,-23.125,26.875
1,V. sieberiana,-11.08,27.08
1,V. erioloba,-23.52772,27.08399
1,V. erioloba,-24.04778,27.18636
1,V. sieberiana,-16.516667,27.333333
1,V. sieberiana,-4.41,27.42
1,V. erioloba,-23.54758,27.42833
1,V. sieberiana,-11.733333,27.433333
1,V. erioloba,-22.793,27.458
1,V. erioloba,-23.59661,27.56
1,V. erioloba,-23.53442,27.69767
1,V. sieberiana,-15.7275,27.77691
1,V. erioloba,-23.38161,27.80464
1,V. erioloba,-23.875,27.875
1,V. sieberiana,-25.977944,27.947906
1,V. sieberiana,-15.533333,27.966667
1,V. sieberiana,-25.625,28.125
1,V. sieberiana,-25.625,28.125
1,V. sieberiana,-25.625,28.125
1,V. sieberiana,-25.625,28.125
1,V. sieberiana,-25.625,28.125
1,V. sieberiana,-25.625,28.125
1,V. erioloba,-25.625,28.125
1,V. erioloba,-25.625,28.125
1,V. erioloba,-25.625,28.125
1,V. erioloba,-24.375,28.125
1,V. sieberiana,-26.0067,28.149667
1,V. sieberiana,-15.566667,28.233333
1,V. sieberiana,-15.783333,28.266667
1,V. sieberiana,-15.566667,28.266667
1,V. sieberiana,-15.57024,28.2702
1,V. sieberiana,-15.57024,28.2702
1,V. sieberiana,-25.73846,28.271832
1,V. erioloba,-25.68701,28.272321
1,V. sieberiana,-15.408056,28.287222
1,V. sieberiana,-25.797551,28.29809
1,V. sieberiana,-20.4,28.3
1,V. sieberiana,-2.11,28.37
1,V. erioloba,-25.625,28.375
1,V. erioloba,-25.625,28.375
1,V. sieberiana,-25.375,28.375
1,V. erioloba,-25.375,28.375
1,V. erioloba,-25.375,28.375
1,V. erioloba,-25.125,28.375
1,V. erioloba,-25.125,28.375
1,V. erioloba,-25.125,28.375
1,V. sieberiana,-25.66433,28.5351
1,V. sieberiana,-15.366667,28.583333
1,V. sieberiana,-20.2,28.616667
1,V. erioloba,-24.625,28.625
1,V. erioloba,-24.625,28.625
1,V. erioloba,-23.625,28.625
1,V. erioloba,-23.375,28.625
1,V. erioloba,-24.677778,28.660833
1,V. erioloba,-24.125,28.875
1,V. sieberiana,-2.666667,28.9
1,V. erioloba,-24.822213,28.955862
1,V. sieberiana,10.9,28.966667
1,V. sieberiana,-2,29
1,V. sieberiana,-1.37,29.02
1,V. sieberiana,-28.663013,29.031317
1,V. sieberiana,-17.083333,29.033333
1,V. sieberiana,-1.616667,29.033333
1,V. sieberiana,-2.54,29.08
1,V. sieberiana,-2.54,29.08
1,V. erioloba,-24.125,29.125
1,V. erioloba,-24.125,29.125
1,V. erioloba,-24.125,29.125
1,V. erioloba,-24.125,29.125
1,V. erioloba,-22.875,29.125
1,V. erioloba,-22.875,29.125
1,V. erioloba,-22.375,29.125
1,V. sieberiana,-3.15,29.13
1,V. sieberiana,-17.2,29.15
1,V. sieberiana,-0.01,29.21
1,V. sieberiana,-3.266667,29.233333
1,V. sieberiana,-3.266667,29.233333
